datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029328	"Lepthoplosternum altamazonicum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	altamazonicum									WC1998052101	W.Crampton	1998	05	21				Brasil	Amazonas	Uarini	"Lago Juruá Grande (sistema do lago Mamirauá)."	-64.8519444444	-3.0308333333										"puçá 3 mm"	2				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC2194-97."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000034559	"Lepthoplosternum altamazonicum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	altamazonicum									PU0120090201	"J. Albert et al."	2002	09	20				Peru	Loreto		"Rio Pacaya, Cano cocha Zapote."	-74.486114502	-5.3377776146										seine	31				"R. N. Pacaya-Samira. Habitat - Isolated ponds in cano drain.; Tecido (músculo) 784 (T135) (caixa XIII-63); (músculo) 785 (T143) (caixa XIII-64) Os números entre parenteses foram dados pelo J. Albert (UF).&nf;6 exemplares doados para MUSM 23002; 2 exs enviados para serem dissecados por Karina Ferreira (MNRJ)"	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000034561	"Lepthoplosternum altamazonicum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	altamazonicum									WC2001041203	W.Crampton	2001	04	12				Brasil	Amazonas	Uarini	"Canal do lago Mamirauá, estação B (sistema do lago Mamirauá)."	-64.7977777778	-3.1111111111										"picaré 5 mm"	3				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6315-16-17."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000034562	"Lepthoplosternum altamazonicum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	altamazonicum									WC2001041201	W.Crampton	2001	04	12				Brasil	Amazonas	Uarini	"Canal do lago Mamirauá (boca do Maratini) estação E (sistema do lago Mamirauá)."	-64.8219444444	-3.0663888889										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6175."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000034573	"Lepthoplosternum altamazonicum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	altamazonicum									PU0118090202	"J. Albert et al."	2002	09	18				Peru	Loreto		"Rio Pacaya, PV2, Cano, Lago Yarina."	-74.5136108398	-5.3699998856										"dip net"	1				"R. N. Pacaya-Samira. Habitat - Beaches, Floating meadows"	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000017299	"Lepthoplosternum beni"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	beni							Parátipo		Z17299	"R.W. McDiarmid"	1979	11	05				Peru	"Madre de Dios"		"Tambopata Reserve"	-69.2833328247	-12.25											1				"Número de campo original: RWM 13177"	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000017300	"Lepthoplosternum beni"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	beni							Parátipos		Z17300	"H.Ortega, H.Quintana, R.Zamuriano"	1988	07	30				Bolívia	Beni		"E.B.B. Camp Trapiche La Pascana, antigo curso del Río Maniqui."	0	0											6				"; Doados por S.H.Weitzman."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000017310	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									Z17310	"G. Taylor & B. Smith"	1979	08	22				Paraguai	"Presidente Hayes"		"Pequena poça secando no lado leste da estrada Trans-Chaco, 3.8 km SE da entrada da Estância Juan de Zalazar."	-59.25	-23.0266666412											2				"Número de campo original:P79-93; Doados por Bill Fink."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000017311	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									Z17311	"C. Dlouhy"	1976	06	01				Paraguai	Chaco		"Laguna Pozo Colorado, Paragno"	0	0											2				"Localidade não encontrada.; Doados por Claude Weber."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000017312	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									Z17312	"C.Dlouhy & C.Weber"	1983	10	07				Paraguai	"Presidente Hayes"		"Arroyo no km 79 da estrada Trans-Chaco."	-58	-24.6666660309											2				"; Doados por Claude Weber."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000034085	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									Z34085	"C. Oliveira et al."	2003	05	05				Brasil	"Mato Grosso"	Itiquira	"Lagoa temporária do rio Itiquira."	-55.2463874817	-17.4702777863											5				"; Material doado por C. Oliveira (Jul/2003).&nf;1 exemplar desdobrado para p/ lote 39481.&nf;Tecido usado por Hactor. Verificar"	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000035593	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									TCE2004.07.10.02A	"R.E.Reis, P.A.Buckup, A.R.Cardoso & E.H.L.Pereira"	2004	07	10				Brasil	"Mato Grosso"	Poconé	"Ribeirão Figueira, ca. de 4 Km ao S da estrada BR-070."	-56.9233333333	-15.9675							0.6	0.6		"picaré e puçá"	1				"Expedição Transcontinental: Brasil - funded by the All Catfish Species Inventory and the US National Science Foundation.&nf;Licenças de coleta do IBAMA #053/2004 e 054/2004.&nf;&nf;Altitude 169 m. Corpo d##água seco; tempo:sol; correnteza média; moderada vegetação marginal; substrato com lodo, cascalho, areia e folhas; água transparente."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000041946	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									JPS200709	"J. F. Pezzi da Silva & F. Villela"	2007	08	11				Brasil	"Rio Grande do Sul"	Cacequi	"Banhado afluente do rio Cacequi, estrada secundária entre a RS-640 e Cacequi"	-54.8311111111	-29.9230555556										Puçá	3				"Número de campo da coleta: NAPEIACI 200705."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000041950	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale									JPS200703	"J. F. Pezzi da Silva & F. Villela"	2007	10	07				Brasil	"Rio Grande do Sul"	Cacequi	"Banhado afluente do rio Cacequi, estrada secundária entre a RS-640 e Cacequi"	-54.8472222222	-29.9283333333										Puçá	3				"Número de campo da coleta: NAPEIA CP 200707."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029315	"Lepthoplosternum sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	sp.									WC2001041701	W.Crampton	2001	04	17				Brasil	Amazonas	Uarini	"Ressaca do Pau (sistema do lago Mamirauá)."	-64.8661111111	-3.0383333333										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; sp. 'A/B'. WC6366."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000048918	"Lepthoplosternum sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	sp.									LAP2014051801	"William Crampton"	2014	05	19				Brasil	Pará	Santarém	"Ilha Marimarituba, lago Santana"	-55.0358333333	-2.1875											23				"e outros coletores. Lower Amazon Project. Período da coleta: 19/05 a 22/05/2014; Caixa XXXII: T078(D5), T086(D6), T094(D7), T151(D8).&nf;Lower Amazon Project"	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000030651	"Lepthoplosternum stellatum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	stellatum							Parátipos		WC199901	W.Crampton	1999	01	01				Brasil	Amazonas	Tefé	"Iguarapé Repartimento, 1,5 Km a jusante da estrada Agrovila."	-64.736114502	-3.4077777863										"puçá 3 mm"	7				"coletados entre 1999 e 2000. Sub-bacia: rio Tefé; Biótopo: arroio em terra firme; Hábitat: cortina de raízes; Coordenadas: GPS.; WC08009-20. 1 exemplar retirado como holótipo -> MCP35599. 4 parátipos doados para UF 146223;"	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000035599	"Lepthoplosternum stellatum"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	stellatum							HOLÓTIPO		WC199901	W.Crampton	1999	01	01				Brasil	Amazonas	Tefé	"Iguarapé Repartimento, 1,5 Km a jusante da estrada Agrovila."	-64.736114502	-3.4077777863										"puçá 3 mm"	1				"coletados entre 1999 e 2000. Sub-bacia: rio Tefé; Biótopo: arroio em terra firme; Hábitat: cortina de raízes; Coordenadas: GPS."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000016308	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho							PARÁTIPOS		Z16308	"Luiz Malabarba"	1980	10	15				Brasil	"Rio Grande do Sul"	"Eldorado do Sul"	"Arroio sob estrada BR-290, 2 km a oeste do entroncamento com a estrada BR-116."	-51.3666648865	-30.0499992371											3					
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000016309	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho							PARÁTIPOS		Z16309	"L.R.Malabarba & R.E.Reis"	1981	10	25				Brasil	"Rio Grande do Sul"	"Eldorado do Sul"	"Arroio na Granja Minuano, próximo a estrada BR-290."	-51.4166679382	-30.0499992371											2				"Coordenadas aproximadas"	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000016310	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho							HOLÓTIPO		Z16310	"L.R.Malabarba, F.G.Becker & M.Scheneider"	1987	10	21				Brasil	"Rio Grande do Sul"	"Barra do Ribeiro"	"Lagoa Marginal próximo a sanga do Junco, na estrada que liga Barra do Ribeiro a estrada BR-116."	-51.2999992371	-30.2833328247											1					
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000019244	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho									RIOCELL9615	"E.H.L.Pereira & F.G.Becker"	1996	07	02				Brasil	"Rio Grande do Sul"	"Porto Alegre"	"Lago Guaíba na ponta da Cadeia, ao lado da usina do Gazômetro."	-51.2588882446	-30.0191669464										picaré	1					
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000020221	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho									GCG9702	"L.Malabarba, V.Bertaco, A.Cardoso e Godoy"	1997	08	29				Brasil	"Rio Grande do Sul"	"Eldorado do Sul"	"Arroio Passos dos Carros, na estrada que liga a BR-116 a Guaíba."	-51.3875007629	-30.0986118317							1.2	1.2		"Puçá e detector..."	1				"... de peixes elétricos. Valo de água escura, vegetação flutuante moderada e substrato de lodo."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000021164	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho									LRM9801	"L.Malabarba, C.Fialho"	1998	08	19				Brasil	"Rio Grande do Sul"	"Eldorado do Sul"	"Sanga as margens da BR-290"	-51.3488883972	-30.0433330536							1	1		"Puçá e detector..."	4				"... de peixes elétricos.; Tecido (músculo) caixa IV-10 Exemplares fotografados (2 dias no formol)."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000029383	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho									JPS200204	J.P.Silva,R.E.Reis,P.C.Lehmann,T.K.Borges	2002	04	15				Brasil	"Rio Grande do Sul"	"Eldorado do Sul"	"Arroio na estrada para Guaíba City a cerca de 1 km a N da estrada BR 290."	-51.4352760315	-30.0441665649							0.6	0.6		puçá	4				"Correnteza parada-média, vegetação submersa, emergente e marginal moderada-muita, substrato cascalho, areia e lodo, água transparente-escura, Altitude 32 m (GPS).; Tecido (músculo) 154 (caixa IV-42); (músculo) 155 (caixa IV-43)"	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000051161	"Lepthoplosternum tordilho"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	tordilho									LEKL2016070801	"Mateus Volcan"	2016	08	07				Brasil	"Rio Grande do Sul"	"Santa Maria"	"Várzea do rio Vacacaí, BR-392 prox. ponte"	-53.71455	-29.9329333333											8				"; Caixa XLIV D6"	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029316	"Lepthoplosternum ucamara"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	ucamara							Parátipos		WC2001041203	W.Crampton	2001	04	12				Brasil	Amazonas	Uarini	"Canal do lago Mamirauá, estação B (sistema do lago Mamirauá)."	-64.7977777778	-3.1111111111										"picaré 5 mm"	3				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6311-13-14."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029318	"Lepthoplosternum ucamara"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	ucamara							Parátipos		WC2001041201	W.Crampton	2001	04	12				Brasil	Amazonas	Uarini	"Canal do lago Mamirauá (boca do Maratini) estação E (sistema do lago Mamirauá)."	-64.8219444444	-3.0663888889										"picaré 5 mm"	3				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6172-73-74."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000029329	"Lepthoplosternum ucamara"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	ucamara							PARÁTIPO		WC1998051501	W.Crampton	1998	05	15				Brasil	Amazonas	Alvarães	"Lago Juruazinho (sistema do lago Mamirauá)."	-64.8502807617	-3.0430555344										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC2108."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029582	"Lepthoplosternum ucamara"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	ucamara							PARÁTIPO		WC20010301	W.Crampton	2001	03	01				Brasil	Amazonas	Uarini	"Lago Secretário, 0,5 km SW da comunidade Boca do Mamirauá (sistema do lago Mamirauá)."	-64.8002777778	-3.1122222222										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6932."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000034560	"Lepthoplosternum ucamara"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	ucamara							Parátipos		PU0120090201	"J. Albert et al."	2002	09	20				Peru	Loreto		"Rio Pacaya, Cano cocha Zapote."	-74.486114502	-5.3377776146										seine	3				"R. N. Pacaya-Samira. Habitat - Isolated ponds in cano drain.; 2 parátipos doados para MUSM 23001; 1 holótipo doado para MUSM 23000; 1 parátipo doado para UF 146222."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017306	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									Z17306	"W.R. Allen"	1920	11	01				Peru	Loreto	Yurimaguas	Yurimaguas	-76.0833358765	-5.9000000954											1				"Número de campo original: 16131; Doado por S.H.Weitzman."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000027435	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									AKO200001	"A.K.Oliveira, Claro Jr.L.H., Perez Jr.O.R."	2000	05	26				Brasil	"São Paulo"	"Américo Brasiliense"	"Ribeirão das Cabaceiras (afl rio Mogi-Guaçu -> rio Grande)."	-47.9500007629	-21.7000007629											4				"Coleta nos dias 26-27/05/2000."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029357	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									WC1998050201	W.Crampton	1998	05	02				Brasil	Amazonas	Uarini	"Canal do lago Arauaé (sistema do lago Mamirauá)."	-64.8347222222	-3.0636111111										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC2015."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029358	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									WC1997061001	W.Crampton	1997	06	10				Brasil	Amazonas	Uarini	"Lago Arauaé (sistema do lago Mamirauá)."	-64.8347222222	-3.0477777778										"puçá 3 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: vegetação flutuante; Coordenadas: GPS.; WC1207."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029359	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									WC2001041601	W.Crampton	2001	04	16				Brasil	Amazonas	Uarini	"Canal dos lagos Curuçá (sistema do lago Mamirauá)."	-64.8108333333	-3.0672222222										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6323."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000029360	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									WC2001031401	W.Crampton	2001	03	14				Brasil	Amazonas	Alvarães	"Canal do lago Rato (sistema do lago Mamirauá)."	-64.8586120605	-3.049444437										"picaré 5 mm"	2				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC5693-5779."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000029361	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									WC1999082001	W.Crampton	1999	08	20				Brasil	Amazonas	Uarini	"Lago Secretário 0,5 km SW da comunidade Boca do Mamirauá (sistema do lago Mamirauá)."	-64.8002777778	-3.1122222222										"redes 25-50 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: água aberta; Coordenadas: SIG-IDSM.; WC2966."	
"2017-08-25 11:02:42-03"	PUCRS	MCP-PEIXES	000030155	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									PNXMC200287	"R.E.Reis, L.R.Malabarba, E.H.L.Pereira..."	2002	01	30				Brasil	"Mato Grosso"	"Nova Ubiratã"	"Área alagada na estrada de Novo Mato Grosso para Nova Ubiratã, a 24 Km a SW de Novo Mato Grosso."	-55.0263900757	-13.0516662598							0.6	0.6		puçá	1				"...V.A.Bertaco & A.R.Cardoso. Altitude 389 m. Alagado com correnteza parada; vegetação submersa, emergente e marginal moderada; substrato com areia e lodo; água transparente."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000036333	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									TCE2004.07.14.01B	"P.Lehmann, V.Bertaco, J.Pezzi & F.Lima"	2004	07	14				Brasil	"Mato Grosso"	Comodoro	"Rio Mutum (drenagem rio Juruena) na BR-364 em direção a cidade de Vilhena."	-59.8922233582	-13.0855560303										picaré,puçá	1				"Expedição Transcontinental: Brasil - funded by the All Catfish Species Inventory and the US National Science Foundation.&nf;Licenças de coleta do IBAMA #053/2004 e 054/2004.&nf;&nf;Altitude 508 m. Condições do corpo d##água: normal; tempo:sol; correnteza média; pouca vegetação submersa e emergente; substrato com rochas e cascalho; água transparente."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000036334	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									TCE2004.07.23.06A	"R.E.Reis, P.A.Buckup, F.T.Lima & E.H.L.Pereira"	2004	07	23				Brasil	Acre	"Assis Brasil"	"Rio São Pedro, ca. de 7 Km a NE de Assis Brasil, na BR-317."	-69.5208333333	-10.8986111111							0.4	0.4		picaré,tarrafa,puçá	1				"Expedição Transcontinental: Brasil - funded by the All Catfish Species Inventory and US National Science Foundation&nf;Licenças de coletas do IBAMA # 053/2004 e 054/2004&nf;&nf;Altitude de 245 m; condições do corpo d##água: normal; tempo: entadercer com sol; correnteza média; pouca vegetação marginal; substrato com argila e rochas; água transparente."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000037395	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									PU2004011401	"R.E.Reis, B.Crampton et al."	2004	01	14				Peru	Loreto	"Jenaro Herrera"	"Pequena quebrada (afluente da quebrada Parnayari), em área desmatada, ca. de 2 Km da estrada à Angamos."	-73.6333312988	-4.9166665077											1					
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037399	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									PU2004011302	"R. Reis,Victor, Lima, Ortega, Jonas..."	2004	01	13				Peru	Loreto	"Jenaro Herrera"	"Quebrada Sapuenilla, ca. de 7 Km a L de Jenaro Herrera pela estrada para Angamos."	-73.6122222222	-4.9072222222							2.5	2.5			1				"Água escura; largura de 3 a 10 m."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037493	"Megalechis personata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	personata									PU2004011201	"R.E.Reis, F.Lima et al."	2004	01	12				Peru	Loreto	"Jenaro Herrera"	"Quebradita, ca. de 3 Km ao S de Jenaro Herrera."	-73.6538888889	-4.9272222222							0.4	0.4			2				"Água clara; largura de 1 a 2 m.; voucher 062"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017297	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z17297	"S.O.Kullander et al."	1986	08	10				Peru	Loreto	"Santa Elena"	"Quebradita (arroio) afluente do lado direiro to Río Samiria em Santa Elena."	-74.2166671753	-4.8333334923											3				"Número de campo original:SOK-156; Doados por Sven Kullander"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017303	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z17303	"S.A.Schaefer et al."	1989	11	07				Venezuela	Apuré		"Savana alagada cerca de 2 km S da intersecção do Río Claro com a estrada Puerto Paez-San Fernando de Apuré"	-67.4166641235	7.1666665077							1	1			4				"Número de Campo original: SAS89-10; Doados por S.A.Schaefer"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017304	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z17304	"B. Chernoff et al."	1987	03	14				Venezuela	Amazonas	"La Esmeralda"	"Laguna Tonina (cut off), ca. 1 km da margem do Río Orinoco, 1 km acima de La Esmeralda."	-65.5333328247	3.1333334446							0	2			3				"Número de campo original:V87-15; Doados por S.A. Schaefer."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017305	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z17305	"R.P. Vari, H. Ortega & S.L. Jewett"	1983	08	20				Peru	"Madre de Dios"	"Puerto Maldonado ()"	"Reserva Natural de Tambopata, riacho cerca de 3 km do alojamento, no caminho para Laguna Cocococha."	-69.2708358765	-12.8291664124							0	0.3			4				"Número de campo original: RPV 83-31; Doados por S.H.Weitzman."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017309	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z17309	"R.M.Bailey & W. Villaroel"	1964	10	22				Bolívia	Beni	Guayaramerin	"Fóz do Arroyo Grande, ca. 1 km N de Guayaramerin (trib. Mamoré -> Madeira)."	-65.4100036621	-10.8000001907											2				"Número de campo original: RMB64-; Doados por Bill Fink."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000028428	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									Z28428		1999	09	13				Brasil			"Alto rio Negro."	0	0											4				"Sem mais dados de localidade.; Doados por Cláudio Oliveira - UNESP."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000032942	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									WC2000011202	W.Crampton	2000	01	12				Brasil	Amazonas	Uarini	"Lago Secretário, 0,5 Km SW da comunidade Boca do Mamirauá (sistema do lago Mamirauá)."	-64.8002777778	-3.1122222222										"fyke (avião) 10 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: margem; Coordenadas: SIG-IDSM.; WC4323."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037397	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									PU2004011201	"R.E.Reis, F.Lima et al."	2004	01	12				Peru	Loreto	"Jenaro Herrera"	"Quebradita, ca. de 3 Km ao S de Jenaro Herrera."	-73.6538888889	-4.9272222222							0.4	0.4			4				"Água clara; largura de 1 a 2 m."	
